BELGRADE_cloud_cover,BELGRADE_humidity,BELGRADE_pressure,BELGRADE_global_radiation,BELGRADE_precipitation,BELGRADE_sunshine,BELGRADE_temp_mean,BELGRADE_temp_min,BELGRADE_temp_max
0,0.49,1.0235,3.12,0.0,12.5,20.4,11.8,27.3
1,0.52,1.0215,3.14,0.0,12.3,22.4,12.6,29.2
3,0.53,1.0193,2.71,0.17,10.2,23.4,16.2,29.0
3,0.65,1.0192,2.76,0.0,9.4,19.3,15.8,25.1
3,0.63,1.0191,2.75,0.0,10.3,20.1,13.7,25.6
2,0.61,1.0192,2.64,0.0,11.2,19.4,13.0,25.8
5,0.64,1.0185,2.38,0.0,8.7,20.8,14.2,26.3
3,0.62,1.0174,2.65,0.0,10.6,22.3,14.8,29.0
3,0.57,1.0172,2.43,0.0,9.1,23.4,17.8,30.2
1,0.56,1.0169,2.86,0.0,11.7,22.9,15.4,30.8
1,0.52,1.0179,2.59,0.0,11.5,24.2,16.5,31.2
1,0.64,1.0215,2.31,0.0,8.5,23.4,18.2,28.3
3,0.58,1.0226,2.47,0.0,9.1,23.0,15.3,28.2
6,0.68,1.0175,2.27,0.39,7.8,22.0,18.6,30.7
0,0.64,1.0137,2.58,0.07,8.9,23.7,17.7,29.1
7,0.65,1.0151,2.17,0.0,6.2,23.1,18.6,27.7
8,0.74,1.0195,0.91,1.86,0.0,16.4,15.3,23.0
8,0.78,1.0162,1.24,0.58,1.4,17.5,14.4,21.0
8,0.71,1.0135,1.01,1.04,0.0,19.6,16.6,23.0
6,0.77,1.0131,1.21,0.34,3.1,18.9,15.5,22.8
5,0.76,1.0132,1.87,0.0,5.5,20.2,16.0,25.1
5,0.7,1.0178,1.45,0.0,3.6,19.1,14.6,22.2
1,0.71,1.0212,2.41,0.0,10.7,18.7,11.8,24.3
1,0.65,1.0215,2.55,0.0,10.9,21.2,14.5,27.4
0,0.61,1.021,2.59,0.0,11.4,22.9,16.2,30.0
0,0.62,1.0211,2.54,0.0,11.3,23.0,16.4,30.5
0,0.59,1.021,2.47,0.0,11.0,22.8,18.5,29.8
1,0.63,1.0216,2.3,0.0,10.6,23.1,15.9,30.2
0,0.66,1.0213,2.27,0.0,9.7,23.6,17.0,30.5
2,0.56,1.0179,2.19,0.0,9.7,24.3,17.5,31.2
3,0.56,1.0113,2.36,1.05,10.1,23.6,18.4,30.6
3,0.61,1.0202,2.16,0.0,6.9,16.2,14.3,21.7
2,0.65,1.0214,2.3,0.0,10.0,14.0,9.6,20.2
5,0.67,1.0211,1.41,0.0,2.8,14.6,8.3,19.4
2,0.7,1.0237,1.97,0.0,8.2,14.1,9.9,21.4
0,0.62,1.0228,2.32,0.0,9.8,16.1,9.9,23.0
1,0.63,1.0197,2.23,0.0,9.5,17.6,12.5,25.3
5,0.68,1.0139,1.85,0.46,6.0,19.6,13.8,26.7
7,0.68,1.0132,1.86,0.01,5.2,18.6,16.0,23.6
7,0.73,1.014,1.1,0.55,0.6,13.2,11.9,17.2
5,0.93,1.0174,0.4,0.04,0.8,14.6,13.2,17.0
1,0.73,1.0125,2.3,0.0,10.1,19.2,12.2,26.4
5,0.73,1.0099,1.88,2.58,7.9,20.6,14.0,28.1
5,0.84,1.0166,1.6,0.0,6.0,18.9,15.9,23.7
6,0.67,1.0162,1.71,0.0,4.5,23.3,16.4,29.0
5,0.73,1.0172,1.76,0.0,6.3,20.3,16.0,30.2
8,0.83,1.0172,1.48,0.0,3.3,16.2,14.3,21.7
8,0.92,1.0116,0.61,0.49,0.0,14.7,13.9,17.7
8,0.93,1.0177,0.19,0.01,0.0,11.2,10.4,14.0
4,0.81,1.0159,0.98,0.0,3.8,14.2,11.6,19.1
1,0.75,1.015,1.99,0.0,9.9,16.3,10.7,23.8
1,0.84,1.02,1.87,0.0,9.3,16.3,12.4,23.0
1,0.86,1.0251,1.68,0.0,6.5,15.8,11.8,21.3
8,0.86,1.0249,0.61,0.0,0.0,16.3,12.3,18.2
3,0.68,1.0275,1.77,0.0,8.5,14.4,12.1,20.3
0,0.67,1.0269,1.7,0.0,8.4,13.5,9.0,20.4
0,0.68,1.0254,1.97,0.0,10.1,12.8,7.7,20.7
0,0.67,1.0208,1.91,0.0,10.0,15.8,8.5,23.0
4,0.56,1.0137,1.69,0.0,7.7,17.5,14.1,23.6
3,0.59,1.0157,1.65,0.0,8.2,13.9,11.6,20.8
3,0.78,1.0178,1.42,0.0,5.8,12.8,8.9,19.5
0,0.65,1.0137,1.8,0.0,9.3,14.4,8.0,22.8
6,0.64,1.016,1.42,0.0,6.2,12.7,9.0,21.6
6,0.72,1.0178,1.08,0.0,2.5,8.5,5.2,12.2
3,0.66,1.0069,1.41,0.01,5.8,14.5,7.7,21.7
6,0.6,1.0008,1.2,0.04,4.5,17.9,13.2,22.8
3,0.62,1.0034,1.16,0.0,6.1,19.6,11.4,24.3
3,0.75,1.0085,1.23,0.0,6.0,18.4,16.7,23.3
8,0.66,1.0165,1.25,1.43,6.5,14.2,8.3,26.2
1,0.53,1.0264,1.75,0.0,9.7,8.3,6.1,12.6
3,0.71,1.018,1.38,0.0,7.2,10.8,3.3,17.9
6,0.66,1.0119,0.62,1.57,0.0,12.7,8.4,17.7
6,0.83,1.0181,0.31,0.14,0.0,8.7,7.3,12.4
2,0.71,1.0255,1.53,0.0,8.7,5.1,1.6,10.2
8,0.75,1.0256,0.31,0.03,0.0,5.5,4.4,7.2
7,0.75,1.0362,1.0,0.0,4.9,3.9,0.7,8.1
1,0.64,1.0352,1.55,0.0,8.6,5.2,0.4,10.0
0,0.83,1.0321,1.33,0.0,7.8,2.4,-1.6,8.4
1,0.79,1.0295,1.41,0.0,8.1,4.6,-1.2,11.3
0,0.8,1.0259,1.48,0.0,8.7,4.7,0.5,13.5
7,0.78,1.0209,0.91,0.0,2.4,7.1,1.2,10.6
7,0.69,1.0228,0.75,0.0,2.1,6.7,5.4,9.9
0,0.52,1.0327,1.48,0.0,9.0,1.5,-1.6,5.4
0,0.63,1.0305,1.31,0.0,8.3,-0.1,-4.7,5.7
0,0.48,1.0275,1.47,0.0,9.0,2.9,-4.2,10.0
0,0.41,1.0262,1.42,0.0,8.7,6.1,1.2,12.2
0,0.52,1.0233,1.37,0.0,8.6,9.7,3.0,16.8
6,0.52,1.0164,1.16,0.01,7.0,16.2,9.0,22.2
8,0.88,1.0264,0.19,0.09,0.0,3.2,1.2,17.8
6,0.87,1.0304,0.65,0.05,1.9,4.3,1.0,6.0
8,0.89,1.0278,0.36,0.0,0.0,5.2,3.4,6.0
5,0.83,1.0255,0.86,0.0,2.2,4.8,2.8,9.0
0,0.8,1.0189,1.24,0.0,8.2,6.8,0.6,12.2
5,0.95,1.0229,0.32,0.0,0.0,3.5,0.0,7.4
8,0.82,1.0122,0.95,0.0,3.6,6.0,-0.3,8.8
8,0.91,1.0114,0.13,1.76,0.0,5.8,4.8,8.7
7,0.71,1.0124,1.07,0.98,6.0,9.4,3.3,12.3
5,0.86,1.0153,0.2,0.27,0.0,6.5,5.8,11.4
6,0.75,1.0232,0.43,0.0,0.5,5.3,3.6,8.3
1,0.7,1.0316,1.09,0.0,8.1,3.0,1.0,8.3
1,0.57,1.0246,1.2,0.0,8.2,6.6,-0.2,11.9
5,0.66,1.0226,0.24,0.0,0.0,6.0,4.2,9.0
2,0.62,1.0311,0.65,0.0,5.1,3.0,1.9,6.5
1,0.64,1.0331,1.01,0.0,7.5,2.2,-2.7,6.5
0,0.67,1.0265,1.07,0.0,7.9,4.5,-1.9,12.3
3,0.64,1.023,0.84,0.0,5.2,9.5,2.7,14.0
6,0.61,1.015,0.82,0.0,6.2,9.9,7.5,17.2
8,0.92,1.0157,0.22,1.04,0.0,1.4,0.3,7.8
6,0.9,1.0203,0.77,0.0,3.7,-0.4,-1.3,1.2
8,0.94,1.0227,0.38,0.0,0.0,-2.9,-3.5,-1.3
7,0.75,1.0141,0.78,0.65,3.7,-1.1,-5.8,0.7
8,0.9,1.0102,0.34,0.12,0.0,-4.2,-6.0,0.6
4,0.7,1.0141,0.72,0.0,1.2,-6.1,-8.0,-1.4
7,0.82,1.0252,0.49,0.0,0.0,-8.4,-11.5,-6.4
6,0.79,1.0319,0.74,0.03,2.2,-7.5,-9.5,-5.2
7,0.8,1.0194,0.67,0.04,2.0,-4.8,-9.0,-3.3
5,0.77,1.0188,0.77,0.02,4.0,2.2,-3.4,6.5
2,0.63,1.0197,0.97,0.0,7.7,3.0,-1.3,7.6
7,0.79,1.0099,0.17,0.04,0.0,2.3,-0.5,4.7
3,0.65,1.0083,0.85,0.0,5.9,5.7,-1.0,9.8
6,0.75,1.0156,0.29,0.7,2.0,3.4,0.6,14.0
3,0.67,1.0354,0.91,0.0,6.5,-4.0,-5.4,0.6
0,0.77,1.0327,0.94,0.0,6.7,-4.1,-7.9,-0.4
2,0.79,1.0284,0.95,0.0,5.6,-4.4,-8.1,-1.8
7,0.74,1.0184,0.49,0.0,0.9,0.5,-4.6,2.5
6,0.63,1.0027,0.77,0.02,5.2,5.1,1.6,12.4
8,0.87,1.0018,0.16,0.36,0.0,0.6,-0.2,7.2
3,0.74,1.0159,0.63,0.0,2.3,0.2,-0.8,2.7
7,0.69,1.0084,0.49,1.26,2.3,4.9,-0.4,7.6
7,0.89,1.0145,0.23,0.0,0.0,2.4,1.0,5.2
3,0.76,1.0204,0.92,0.0,6.7,5.4,0.6,9.0
4,0.71,1.0189,0.72,0.0,5.4,7.7,5.0,11.3
3,0.64,1.0122,0.65,0.0,5.0,9.6,6.1,12.7
6,0.63,1.0081,0.58,0.0,3.2,10.8,9.1,14.1
1,0.75,1.0171,0.82,0.0,7.1,8.5,4.5,16.0
5,0.64,1.0203,0.79,0.0,5.4,10.2,7.0,14.6
6,0.72,1.0193,0.41,0.0,0.0,9.6,7.6,10.9
7,0.71,1.0134,0.34,0.3,0.7,10.1,8.9,12.9
5,0.86,1.0313,0.24,0.01,0.0,3.5,2.3,9.2
3,0.92,1.0348,0.7,0.0,6.0,1.9,-0.4,6.4
8,0.94,1.0372,0.12,0.0,0.0,2.2,0.8,2.5
5,0.82,1.033,0.41,0.0,0.6,1.9,0.7,4.4
6,0.89,1.027,0.48,0.26,1.3,3.0,-1.0,5.6
8,0.96,1.0252,0.14,0.59,0.0,3.2,2.6,4.7
6,0.79,1.0251,0.25,0.02,0.0,2.0,1.4,3.3
6,0.75,1.0214,0.38,0.01,1.3,3.4,1.4,6.6
3,0.73,1.0275,0.84,0.0,4.8,4.2,2.3,8.4
6,0.77,1.0274,0.76,0.0,1.3,2.7,1.4,5.7
5,0.78,1.0203,0.84,0.22,5.5,2.1,0.8,6.0
8,0.93,1.0233,0.35,0.13,0.0,0.0,-1.1,0.8
8,0.84,1.0244,0.4,0.0,0.0,0.1,-0.4,1.2
5,0.72,1.0251,0.76,0.0,2.5,-0.8,-2.0,1.7
4,0.74,1.0226,0.81,0.0,5.5,-1.2,-2.2,1.2
5,0.75,1.0301,0.58,0.0,0.0,-1.8,-3.1,0.2
6,0.78,1.03,0.73,0.0,4.3,2.0,-3.5,4.7
4,0.77,1.0309,0.51,0.0,2.2,-0.3,-2.2,2.5
1,0.64,1.0314,1.08,0.0,7.5,-1.9,-5.0,2.3
0,0.7,1.0302,0.97,0.0,7.3,-2.3,-6.3,2.2
7,0.7,1.027,0.42,0.0,0.0,-1.5,-6.1,0.2
7,0.9,1.0178,0.21,0.31,0.0,2.0,-0.9,3.1
7,0.72,1.0195,0.22,0.0,0.0,2.9,1.6,4.4
6,0.86,1.0219,0.61,1.0,2.0,2.2,-1.5,4.6
8,0.82,1.0186,0.15,0.0,0.0,7.1,3.2,8.5
8,0.8,1.0249,0.29,0.0,0.0,5.9,4.8,6.6
5,0.79,1.0266,0.81,0.0,3.7,5.5,4.0,8.8
7,0.88,1.0259,0.7,0.11,1.3,2.1,-0.9,4.6
6,0.88,1.0242,0.39,0.0,0.7,3.0,1.7,5.4
6,0.94,1.0216,0.59,0.0,0.2,0.6,-1.5,3.1
3,0.82,1.0235,0.81,0.0,5.1,3.5,-0.9,8.6
1,0.72,1.0197,1.14,0.0,8.3,4.0,0.4,9.7
8,0.89,1.0225,0.19,0.0,0.0,2.8,1.2,3.5
3,0.78,1.0232,1.12,0.0,6.6,4.6,2.7,8.3
1,0.71,1.028,1.23,0.0,7.2,2.8,0.9,7.9
2,0.69,1.0271,1.15,0.0,6.1,4.3,0.0,9.3
2,0.64,1.0231,1.1,0.0,8.0,7.0,0.7,12.8
7,0.64,1.0215,0.57,0.0,0.0,9.9,6.2,13.2
3,0.53,1.0191,1.32,0.0,8.6,10.7,6.5,16.9
8,0.65,1.0094,0.47,0.09,0.9,9.3,7.8,12.6
4,0.81,1.0081,0.85,0.16,4.1,6.5,5.1,9.5
6,0.52,0.9938,1.27,0.98,7.0,10.8,5.2,15.4
6,0.9,0.9893,0.32,0.38,0.0,3.8,2.5,11.7
2,0.78,1.0111,0.96,0.1,4.3,2.9,0.5,7.0
4,0.58,1.0198,1.08,0.0,3.7,6.2,-0.4,10.0
1,0.59,1.0206,1.26,0.0,7.4,8.1,4.4,13.8
0,0.61,1.0156,1.48,0.0,9.2,9.5,3.9,15.9
0,0.56,1.0097,1.51,0.0,9.1,10.9,4.2,17.6
4,0.59,1.0058,1.4,0.0,7.1,9.5,6.6,15.8
6,0.73,1.0073,0.87,0.0,1.7,7.4,5.3,11.6
5,0.72,1.0098,0.92,0.01,1.9,8.5,5.0,12.8
2,0.65,1.0107,1.47,0.0,9.3,10.4,5.5,16.3
2,0.57,1.0173,1.55,0.0,8.8,10.1,6.2,15.7
7,0.67,1.0165,1.08,0.0,2.0,8.1,5.6,14.0
5,0.67,1.0102,0.92,0.0,2.3,8.3,3.7,14.3
7,0.74,1.014,0.78,0.44,0.9,7.3,4.0,10.2
8,0.84,1.0203,0.31,0.18,0.0,6.7,6.0,8.0
7,0.84,1.0204,0.49,0.0,0.0,5.7,4.2,7.1
8,0.78,1.0133,1.05,0.01,0.0,7.0,4.9,10.4
8,0.64,1.0179,1.11,0.0,2.7,4.6,3.8,7.5
8,0.73,1.0207,0.7,0.0,0.0,4.1,3.2,6.4
7,0.63,1.0256,1.39,0.0,4.6,2.7,1.2,7.0
2,0.63,1.0297,1.56,0.0,7.7,0.5,-1.6,4.7
1,0.56,1.026,1.6,0.0,8.8,1.0,-1.8,5.7
1,0.55,1.0202,1.91,0.0,9.1,1.8,-2.0,7.0
2,0.56,1.0143,1.88,0.0,8.8,2.3,-0.6,7.7
2,0.62,1.0192,1.77,0.0,8.3,3.2,0.1,8.0
4,0.65,1.0219,1.56,0.0,6.8,5.8,1.2,10.2
8,0.8,1.017,0.63,1.02,0.0,3.6,2.6,7.2
7,0.85,1.0159,0.64,0.6,0.0,2.3,1.7,4.6
8,0.86,1.0202,0.46,0.29,0.0,2.4,1.4,3.4
7,0.8,1.0217,1.53,0.0,3.4,1.6,-1.0,5.2
8,0.81,1.0237,0.82,0.02,0.0,0.7,-0.6,2.1
7,0.75,1.0249,1.0,0.13,2.5,1.9,-0.3,5.2
8,0.88,1.0286,0.86,0.08,0.0,1.7,-0.7,3.4
0,0.55,1.0283,2.08,0.0,9.3,4.6,0.7,10.3
0,0.59,1.0196,2.19,0.0,9.6,5.6,0.4,11.9
3,0.57,1.0114,2.01,0.0,8.1,7.1,0.6,12.7
8,0.68,1.0077,1.07,0.0,0.0,6.2,4.2,8.3
5,0.68,1.0077,1.36,0.0,0.9,6.6,3.8,10.2
2,0.58,1.0102,1.88,0.0,8.5,10.6,3.0,16.8
3,0.43,1.012,2.2,0.0,9.4,15.5,8.2,21.8
3,0.37,1.0157,2.3,0.0,9.5,19.0,10.0,26.6
2,0.32,1.02,2.18,0.0,8.7,17.1,10.0,24.4
0,0.37,1.0217,2.25,0.0,10.1,18.5,11.5,25.9
0,0.36,1.0196,2.42,0.0,10.4,17.8,13.0,25.3
6,0.41,1.0162,2.18,0.01,8.0,19.6,13.7,26.0
2,0.49,1.0198,2.2,0.0,9.0,17.0,13.0,22.3
5,0.57,1.0207,1.92,0.0,4.2,9.4,8.0,16.0
1,0.53,1.0171,2.31,0.0,9.0,13.0,6.0,19.5
1,0.48,1.0121,2.29,0.0,9.1,15.2,8.6,21.5
0,0.48,1.0158,2.3,0.0,9.1,14.4,9.0,20.5
0,0.45,1.0204,2.41,0.0,8.0,12.2,8.5,18.0
8,0.41,1.0225,1.07,0.0,0.0,9.4,8.0,11.3
8,0.5,1.0195,0.68,0.0,0.0,9.5,8.3,11.0
8,0.57,1.0178,0.98,0.0,0.1,9.2,6.6,11.3
6,0.49,1.0212,1.73,0.0,1.8,8.2,6.5,12.0
1,0.43,1.0224,2.62,0.0,10.6,9.8,3.2,15.3
1,0.41,1.0184,2.5,0.0,9.4,10.5,4.4,16.2
1,0.36,1.0161,2.63,0.0,9.8,12.3,6.2,17.3
2,0.38,1.0166,2.58,0.0,10.0,12.8,5.6,18.0
5,0.45,1.0145,2.18,0.01,7.9,12.9,6.9,18.2
4,0.49,1.0142,1.95,0.0,7.5,10.7,7.5,15.6
1,0.48,1.0172,2.54,0.0,9.0,10.1,4.1,16.7
1,0.41,1.013,2.44,0.0,9.9,15.2,7.8,20.7
6,0.42,1.0054,1.73,0.0,1.3,14.8,8.8,20.2
6,0.58,1.0034,2.45,0.03,5.5,14.8,10.1,21.5
6,0.66,1.0062,2.11,0.21,6.4,14.5,12.2,20.6
8,0.82,1.0068,0.48,0.87,0.0,4.1,3.6,12.2
8,0.85,1.0051,0.79,0.11,0.0,5.3,2.7,7.0
8,0.77,1.0082,1.36,0.95,0.6,6.0,4.4,9.0
8,0.88,1.0093,0.49,0.56,0.0,4.4,3.7,6.0
8,0.91,1.0116,0.4,0.5,0.0,5.5,4.0,6.4
8,0.59,1.0176,1.73,0.0,3.1,8.6,4.9,12.2
1,0.56,1.0191,2.72,0.0,9.9,9.4,3.4,15.5
6,0.64,1.0149,1.85,0.15,2.8,9.4,5.9,13.2
4,0.64,1.0154,2.3,0.0,8.6,9.8,4.5,15.0
2,0.66,1.0187,2.28,0.11,8.2,9.7,5.1,15.8
3,0.39,1.0149,2.86,0.0,12.1,14.4,6.5,19.8
8,0.64,1.0085,1.3,0.61,0.0,12.8,10.2,17.3
6,0.75,1.0057,1.77,0.44,5.7,11.4,9.2,17.2
7,0.62,1.015,2.67,0.0,8.2,12.7,6.6,17.2
6,0.5,1.0102,2.65,0.05,8.6,17.1,12.2,23.6
6,0.65,1.0066,2.44,0.0,6.0,15.1,12.0,20.7
7,0.68,0.9973,2.6,0.64,6.9,14.9,11.4,20.4
5,0.55,0.9921,2.38,0.67,6.4,15.5,10.6,20.4
8,0.94,0.9996,0.27,0.34,0.0,11.5,11.0,14.0
4,0.69,1.0077,2.84,0.0,10.5,14.9,9.4,19.7
7,0.6,1.0056,1.47,0.18,1.2,15.4,12.8,20.4
5,0.63,1.0031,2.53,0.44,8.2,14.1,9.5,20.8
4,0.65,1.0073,2.22,0.46,8.0,13.4,9.1,19.7
7,0.7,1.0159,1.82,0.41,3.5,12.7,10.0,15.8
7,0.8,1.0169,1.49,0.0,1.8,12.6,10.2,15.8
4,0.59,1.012,2.83,0.0,10.3,12.4,8.7,16.8
2,0.59,1.0131,2.89,0.0,11.6,13.2,7.4,19.1
1,0.47,1.0145,3.06,0.0,11.3,17.5,9.2,23.4
6,0.74,1.0175,1.97,0.16,5.7,15.5,12.9,19.1
5,0.73,1.0224,1.74,0.0,4.4,15.4,11.8,20.1
5,0.58,1.0176,2.85,0.33,9.0,17.7,10.4,23.1
8,0.92,1.016,0.42,1.24,0.0,9.7,9.1,16.3
7,0.9,1.0116,0.91,0.22,0.0,11.1,8.2,12.9
7,0.76,1.0162,1.47,0.38,2.1,12.1,10.5,17.2
8,0.89,1.0196,1.29,0.11,1.9,13.1,9.9,16.8
4,0.73,1.0177,2.63,0.0,9.1,16.3,11.5,21.7
3,0.61,1.0157,3.11,0.0,11.4,18.4,10.2,24.7
6,0.76,1.0165,1.66,0.71,3.6,16.2,13.3,21.2
5,0.75,1.0109,2.14,0.96,4.7,14.5,11.5,21.7
2,0.73,1.0062,2.22,0.12,7.1,12.4,11.0,16.9
5,0.66,1.0069,2.48,0.48,6.1,15.3,7.5,19.6
5,0.71,1.0122,2.28,0.12,6.7,15.5,11.6,19.8
1,0.63,1.019,2.95,0.0,12.3,15.3,9.0,20.6
2,0.56,1.0151,3.21,0.0,12.4,18.0,10.1,23.6
4,0.5,1.0089,3.4,0.04,11.4,20.4,11.9,25.7
8,0.74,1.0089,2.23,0.02,2.2,17.9,16.2,23.0
4,0.71,1.0163,2.43,0.0,9.9,19.8,13.3,25.2
4,0.57,1.0153,2.96,0.01,9.7,23.4,17.2,29.4
7,0.75,1.0143,1.91,0.63,3.9,19.8,17.3,24.4
8,0.92,1.0197,0.24,1.41,0.0,13.9,13.0,17.4
7,0.73,1.0221,0.92,0.0,0.0,15.3,13.2,18.1
1,0.64,1.0205,3.39,0.0,13.4,19.4,11.7,25.2
4,0.63,1.0174,3.0,0.0,10.2,21.6,14.3,26.6
5,0.72,1.0126,3.03,1.09,9.9,21.3,17.5,29.5
6,0.86,1.0151,0.57,0.8,0.0,15.4,14.4,18.0
1,0.59,1.0201,3.33,0.0,13.6,14.7,9.6,19.6
3,0.58,1.0107,2.98,0.0,10.8,20.4,11.6,25.6
7,0.75,1.0073,2.61,0.46,8.8,19.3,14.6,27.1
8,0.94,1.0063,0.58,1.89,0.0,11.9,11.2,18.2
3,0.65,1.0074,2.93,0.12,7.7,13.5,9.2,18.2
7,0.62,1.0073,2.02,0.02,1.0,13.5,8.7,17.2
8,0.73,1.0098,1.33,0.11,1.0,15.0,11.5,18.7
7,0.79,1.0141,2.63,0.58,9.2,17.4,13.5,22.7
3,0.85,1.0124,2.58,0.43,9.6,17.0,13.2,22.6
2,0.82,1.0113,2.66,0.19,10.8,17.9,12.9,24.0
1,0.57,1.0112,3.22,0.0,13.0,21.1,14.1,26.3
6,0.8,1.015,2.66,3.83,8.4,18.4,15.7,24.6
5,0.72,1.0172,2.13,0.0,3.1,16.9,14.2,22.2
5,0.56,1.0168,2.61,0.0,10.9,19.4,11.4,23.9
1,0.64,1.0159,3.02,0.0,10.7,20.6,13.5,26.0
3,0.61,1.0141,2.83,0.18,9.7,21.1,15.7,26.7
6,0.7,1.01,1.83,1.26,3.2,20.3,16.8,26.2
4,0.8,1.0124,1.98,0.11,6.9,17.8,15.4,22.6
3,0.58,1.0124,3.47,0.0,12.8,22.8,14.2,27.4
4,0.56,1.0049,2.13,0.0,3.7,24.5,20.2,29.2
7,0.67,1.0066,1.71,0.0,2.3,22.8,20.0,26.6
7,0.8,1.0048,1.61,4.38,1.8,20.9,18.8,26.2
7,0.83,1.0051,0.68,0.74,0.9,17.1,15.8,20.2
3,0.72,1.0146,2.78,0.0,10.2,19.1,13.0,24.1
6,0.73,1.0206,1.32,0.22,4.0,17.8,16.6,21.7
0,0.56,1.0164,3.66,0.05,14.0,20.1,11.3,25.4
5,0.64,1.0162,2.76,0.0,7.5,20.0,16.0,24.5
1,0.57,1.0181,3.47,0.0,13.5,20.7,14.5,25.8
2,0.6,1.0138,3.23,0.0,12.0,24.3,16.4,31.0
6,0.77,1.0154,0.94,0.03,0.9,16.1,14.6,23.6
5,0.61,1.0174,2.41,0.0,9.2,16.6,10.8,21.3
3,0.56,1.018,3.28,0.12,12.1,18.2,10.7,23.2
5,0.75,1.0167,2.18,0.0,5.5,18.2,15.4,23.8
4,0.54,1.019,2.92,0.0,10.6,20.6,12.1,25.2
1,0.59,1.0168,2.96,0.0,10.9,24.1,16.0,31.0
0,0.58,1.0149,3.33,0.0,13.0,26.9,19.0,32.8
0,0.47,1.0135,3.48,0.0,13.7,27.7,21.0,34.4
0,0.56,1.0167,3.27,0.0,12.8,27.3,21.3,31.7
0,0.6,1.0158,3.23,0.0,12.7,25.4,17.8,31.1
1,0.6,1.009,3.02,0.0,12.3,28.9,22.7,34.9
3,0.55,1.0071,3.04,0.01,11.7,25.6,21.1,35.3
8,0.86,1.0113,1.15,0.01,0.0,16.8,16.6,23.4
8,0.86,1.0121,0.54,0.0,0.0,14.9,14.5,16.7
6,0.78,1.0102,2.24,0.29,6.4,15.0,12.7,19.8
8,0.82,1.0123,0.75,0.75,0.0,15.5,13.6,17.8
8,0.94,1.0124,0.34,1.92,0.0,15.3,13.6,16.7
3,0.66,1.0145,2.83,0.0,11.4,21.3,13.2,28.0
4,0.57,1.0143,3.01,0.0,10.8,21.5,16.8,30.0
4,0.69,1.0212,2.3,0.0,8.3,17.6,14.2,22.7
0,0.62,1.0205,3.12,0.0,12.8,18.8,11.6,25.0
1,0.55,1.0196,3.43,0.0,13.6,22.5,15.1,28.9
0,0.6,1.0212,3.14,0.0,13.1,23.2,16.7,30.2
0,0.57,1.0175,3.12,0.0,13.0,24.3,16.8,31.5
0,0.57,1.014,3.13,0.0,13.1,24.8,16.6,31.8
1,0.56,1.0145,3.09,0.0,12.2,25.7,18.9,32.6
0,0.58,1.0146,3.02,0.0,12.2,26.0,19.5,33.4
0,0.53,1.0161,3.06,0.0,12.3,27.0,19.8,34.3
0,0.48,1.0164,3.11,0.0,12.6,28.5,21.2,34.9
2,0.52,1.0152,2.58,0.0,10.9,29.0,23.6,33.8
3,0.56,1.0207,2.79,0.0,8.9,21.2,19.6,27.8
0,0.59,1.0185,3.18,0.0,12.9,19.3,14.0,25.1
0,0.5,1.011,3.17,1.25,12.7,23.8,13.4,30.0
8,0.83,1.0122,1.44,0.38,3.3,18.6,16.5,24.2
2,0.63,1.0144,2.94,0.0,11.0,19.9,14.4,25.2
7,0.78,1.0077,0.63,0.87,0.5,16.7,14.6,20.2
8,0.85,1.0123,0.59,1.74,0.0,14.4,12.8,17.1
4,0.7,1.0187,2.26,0.0,8.1,18.1,13.6,23.6
1,0.65,1.0219,2.96,0.0,11.5,21.4,15.7,27.0
2,0.63,1.0231,2.75,0.0,11.4,22.9,15.2,29.6
2,0.66,1.0216,2.7,0.0,10.9,24.9,18.1,31.7
1,0.72,1.0197,2.74,0.0,11.8,24.3,18.5,31.7
0,0.66,1.0176,2.78,0.0,12.1,24.8,19.5,32.2
0,0.6,1.0172,2.88,0.0,11.6,25.9,20.5,31.7
0,0.55,1.0178,2.64,0.0,11.2,26.7,21.7,32.4
4,0.58,1.0166,2.66,0.0,10.7,27.0,22.2,32.1
3,0.6,1.014,2.65,0.0,10.3,25.5,21.4,30.6
5,0.63,1.0145,2.13,1.32,6.3,24.0,21.4,28.9
5,0.75,1.0156,1.83,0.0,6.6,21.7,17.5,26.4
3,0.64,1.0151,2.33,0.0,10.4,23.3,17.5,28.1
2,0.53,1.0139,2.68,0.04,11.0,23.6,18.5,28.6
6,0.59,1.0131,1.87,0.0,6.7,23.1,18.5,29.0
3,0.47,1.0138,2.63,0.0,10.8,22.5,17.0,28.6
1,0.44,1.0151,2.75,0.0,10.8,22.2,19.0,27.2
6,0.64,1.0164,2.09,0.31,3.5,18.9,16.0,25.0
1,0.66,1.0177,2.6,0.0,1.2,18.8,14.4,25.5
6,0.51,1.0152,2.07,0.0,6.7,21.8,15.4,27.7
5,0.68,1.0149,2.21,0.86,7.4,21.6,17.0,29.0
2,0.63,1.0148,2.41,0.0,9.6,23.6,17.1,29.7
4,0.68,1.0137,2.14,2.9,8.0,21.1,16.6,30.2
2,0.77,1.0203,2.54,0.0,11.6,16.4,12.5,21.6
0,0.67,1.0109,2.7,0.0,11.9,19.7,11.7,25.8
4,0.7,1.0062,2.09,0.0,6.2,18.8,15.7,23.3
4,0.81,1.0179,1.87,0.0,5.9,18.6,14.9,23.3
2,0.69,1.0222,2.23,0.0,10.8,20.4,14.1,26.6
