BASEL_cloud_cover,BASEL_humidity,BASEL_pressure,BASEL_global_radiation,BASEL_precipitation,BASEL_sunshine,BASEL_temp_mean,BASEL_temp_min,BASEL_temp_max
7,0.72,1.0069,0.79,0.01,0.7,9.4,7.7,12.1
4,0.68,1.0204,1.42,0.0,5.9,8.4,4.2,12.8
5,0.71,1.029,1.26,0.56,5.2,6.6,1.1,11.7
4,0.67,1.0369,1.54,0.01,8.4,6.1,1.8,10.4
0,0.59,1.0334,1.86,0.0,10.9,6.2,0.0,12.9
1,0.59,1.0271,1.87,0.0,11.0,7.6,1.2,15.2
3,0.62,1.0283,1.85,0.0,10.7,8.9,2.2,17.1
0,0.72,1.0314,1.73,0.0,9.8,8.7,2.4,15.4
0,0.76,1.0278,1.69,0.0,8.6,8.8,2.5,16.2
1,0.72,1.0257,1.7,0.0,8.3,9.4,4.0,16.2
5,0.67,1.0263,0.87,0.0,0.7,8.3,5.0,11.6
7,0.72,1.0125,0.75,0.81,0.8,8.4,3.4,12.2
7,0.76,0.9962,1.04,0.18,2.0,3.4,1.0,8.0
8,0.76,1.0003,0.92,0.39,0.2,2.0,-0.2,4.7
7,0.82,1.0081,1.48,0.27,4.5,2.3,0.3,7.4
8,0.85,1.0127,0.79,0.95,0.0,1.7,-0.9,4.3
8,0.87,1.0094,0.49,0.12,0.0,1.7,0.6,2.8
8,0.87,1.0099,0.46,0.28,0.0,2.5,1.1,4.4
7,0.81,1.0148,0.93,0.0,0.7,4.3,2.0,8.1
2,0.73,1.0164,2.17,0.0,11.5,7.1,-0.4,14.4
4,0.68,1.0159,1.93,0.0,8.6,8.3,1.6,14.5
4,0.67,1.0155,2.0,0.0,8.7,8.8,2.7,16.1
5,0.7,1.0148,1.63,0.0,6.9,8.5,3.3,14.7
7,0.74,1.0115,1.46,0.37,2.3,7.1,3.1,12.9
7,0.84,1.0168,0.91,0.02,0.1,4.8,1.7,8.0
4,0.83,1.0229,1.82,0.0,6.7,7.9,5.0,12.8
5,0.72,1.0221,2.12,0.0,8.3,10.6,4.8,18.0
6,0.67,1.0129,1.7,0.1,5.0,9.9,5.1,17.0
8,0.69,1.0129,0.22,0.0,0.0,6.9,4.2,9.2
4,0.62,1.0187,2.3,0.0,11.1,8.3,2.0,14.9
0,0.62,1.0206,2.44,0.0,12.1,10.5,1.6,18.5
4,0.58,1.0201,2.38,0.0,10.6,13.0,6.4,20.9
3,0.58,1.022,2.32,0.0,10.0,10.8,6.2,17.1
2,0.58,1.0197,2.5,0.0,11.6,12.4,5.0,20.0
3,0.55,1.0208,2.52,0.0,12.1,13.1,6.3,20.5
0,0.62,1.0209,2.46,0.0,12.0,13.5,5.5,21.4
2,0.61,1.0187,2.43,0.0,11.0,15.2,6.6,23.6
6,0.57,1.0163,2.23,0.0,9.4,16.6,8.4,25.1
3,0.58,1.0179,2.52,0.0,12.0,17.7,9.1,26.2
0,0.53,1.0193,2.59,0.0,12.3,18.6,10.3,26.2
2,0.51,1.0184,2.63,0.0,12.4,17.1,8.0,25.1
2,0.48,1.0171,2.71,0.0,12.5,17.2,8.6,25.0
4,0.53,1.0209,1.97,0.0,4.1,12.4,7.0,16.3
0,0.57,1.0185,2.73,0.0,12.3,11.6,3.1,19.6
0,0.55,1.018,2.75,0.0,12.5,13.3,5.2,21.5
1,0.56,1.019,2.79,0.0,12.6,13.8,4.8,23.1
2,0.54,1.0208,2.72,0.0,12.8,16.0,7.5,24.2
2,0.51,1.0214,2.73,0.0,12.5,18.1,9.9,26.2
6,0.52,1.0182,2.62,0.0,11.7,18.7,11.7,26.3
4,0.51,1.0136,2.76,0.0,12.5,19.8,10.7,27.3
3,0.47,1.0147,2.67,0.0,12.8,19.1,12.8,26.4
4,0.68,1.019,2.2,0.1,8.0,16.9,10.7,25.1
5,0.67,1.0196,2.47,0.0,9.1,18.1,12.0,24.7
5,0.63,1.0145,2.62,0.0,9.3,18.2,12.0,25.8
5,0.6,1.0099,2.5,0.0,9.0,16.8,11.9,23.0
1,0.44,1.0097,2.88,0.0,12.7,16.0,9.0,22.6
4,0.57,1.0098,2.25,0.02,7.7,13.2,8.3,19.1
5,0.63,1.0105,2.6,0.0,9.8,14.3,9.3,20.1
7,0.71,1.0052,1.55,0.67,0.9,13.7,7.7,19.3
8,0.9,1.0078,0.36,0.79,0.0,12.7,11.9,14.9
3,0.61,1.0158,2.63,0.0,8.8,15.8,11.1,22.0
8,0.66,1.0194,1.2,0.05,0.2,15.0,11.5,18.5
7,0.74,1.0183,1.5,0.73,1.2,15.9,13.1,19.3
8,0.7,1.0205,1.38,0.0,0.1,15.5,12.7,19.0
6,0.5,1.0156,2.61,0.0,8.7,18.5,10.3,25.4
5,0.58,1.012,1.48,0.1,0.9,17.1,14.3,20.1
6,0.56,1.0138,2.35,0.0,7.6,17.3,12.5,21.6
6,0.51,1.0081,2.49,0.0,6.2,20.4,11.3,27.9
8,0.81,1.0118,0.57,2.3,0.0,13.2,9.4,17.3
7,0.77,1.0186,1.34,0.01,1.5,10.5,7.9,13.6
7,0.8,1.0159,1.51,1.83,2.4,11.0,6.6,16.0
7,0.9,1.0132,0.77,0.76,0.0,12.5,9.3,15.7
3,0.7,1.0183,3.07,0.0,11.6,14.6,9.4,20.3
1,0.65,1.0139,3.26,0.0,14.0,17.2,8.7,25.0
5,0.67,1.0122,2.81,0.0,8.5,19.2,11.5,26.2
3,0.65,1.0149,2.57,0.04,8.6,20.8,14.1,29.6
3,0.67,1.0176,2.91,0.0,10.7,21.6,16.5,27.4
3,0.7,1.0164,2.99,0.0,12.3,21.0,15.1,26.7
2,0.72,1.0132,2.78,0.07,10.5,20.7,14.9,28.9
6,0.61,1.0075,2.58,0.0,6.8,23.4,16.2,29.7
7,0.57,1.0023,2.02,0.0,5.0,21.7,16.1,27.0
7,0.74,1.0003,1.84,3.07,1.8,15.8,11.9,19.1
8,0.86,1.0013,1.03,2.71,0.0,10.1,8.3,12.4
8,0.81,1.0106,0.74,0.21,1.1,9.1,6.9,11.3
5,0.62,1.0141,3.25,0.06,12.8,12.4,4.8,18.8
7,0.74,1.0121,2.3,2.6,3.9,14.5,9.8,21.1
8,0.9,1.0158,1.05,0.84,0.0,12.6,11.3,14.9
6,0.89,1.02,0.64,0.54,0.1,14.2,12.0,18.1
6,0.84,1.0192,1.78,0.0,0.3,16.3,12.3,21.0
6,0.77,1.0172,2.59,0.04,6.1,18.4,13.6,25.5
5,0.75,1.0144,2.67,0.0,8.0,19.1,12.8,25.7
7,0.77,1.0114,1.93,0.0,1.5,19.1,14.3,24.8
6,0.76,1.0113,2.34,0.01,4.8,20.7,16.5,26.6
4,0.78,1.0148,2.41,4.56,3.9,20.9,16.1,27.6
5,0.79,1.0153,2.59,0.23,7.0,21.3,17.4,26.4
6,0.77,1.0138,2.25,0.34,7.9,20.6,16.4,26.8
7,0.84,1.0135,1.51,0.57,1.8,18.8,15.9,23.9
5,0.72,1.0115,2.77,0.0,7.1,20.8,16.9,25.4
6,0.71,1.0085,2.77,0.0,8.3,21.3,16.7,25.8
6,0.73,1.006,2.5,1.83,6.5,21.2,16.1,29.0
7,0.92,1.0083,0.57,2.02,0.7,16.4,13.8,18.5
2,0.68,1.0108,2.59,0.18,8.9,17.9,13.8,23.6
4,0.72,1.009,2.64,1.75,8.3,19.6,13.3,26.7
6,0.8,1.0124,2.66,0.9,8.5,20.1,15.9,25.0
3,0.67,1.0117,3.3,0.3,13.5,23.3,16.7,29.9
6,0.74,1.0122,2.63,0.81,7.3,22.8,19.0,28.4
5,0.82,1.0138,1.9,1.56,5.3,18.3,15.4,21.2
5,0.72,1.0132,2.15,0.48,5.6,17.3,14.0,21.1
5,0.66,1.0157,1.88,0.01,4.9,17.0,14.2,21.7
4,0.61,1.0132,3.07,0.0,10.7,20.2,12.8,26.0
8,0.76,1.0089,0.86,1.0,0.7,17.0,12.7,23.4
7,0.7,1.0095,1.86,0.19,1.9,14.4,12.5,18.7
8,0.76,1.0128,0.99,0.14,0.4,13.0,11.3,15.8
7,0.65,1.0166,1.49,0.01,0.7,14.5,11.9,17.2
6,0.64,1.0175,2.5,0.0,5.5,16.8,10.8,22.5
6,0.65,1.0173,2.6,0.0,5.5,18.9,14.7,23.2
6,0.69,1.0114,1.93,0.39,4.5,20.1,14.6,25.8
7,0.84,1.0121,1.07,0.73,0.4,16.3,14.2,19.7
7,0.83,1.0098,1.17,0.78,1.6,15.1,13.4,18.7
7,0.78,1.0123,1.76,0.92,3.1,13.6,10.5,17.2
7,0.7,1.0185,1.98,0.0,2.8,14.7,11.7,18.3
6,0.7,1.0165,1.51,0.0,3.5,17.4,13.1,22.5
4,0.68,1.0178,2.61,0.0,7.5,19.3,13.9,25.4
7,0.87,1.0167,1.45,1.62,2.6,17.7,13.2,22.0
7,0.78,1.0152,1.65,0.55,2.5,15.5,11.2,20.2
7,0.78,1.0163,1.72,0.16,0.5,12.7,10.6,17.4
7,0.82,1.0175,1.17,0.49,0.6,13.9,11.4,16.9
5,0.69,1.02,2.55,0.0,7.4,17.2,13.1,22.4
1,0.62,1.0177,3.26,0.0,14.3,21.1,14.1,28.1
1,0.62,1.017,3.18,0.0,13.8,23.4,16.2,30.8
0,0.59,1.0144,3.18,0.0,14.3,25.4,17.2,33.5
1,0.6,1.013,3.05,0.33,12.2,25.3,18.7,33.6
5,0.62,1.0177,2.27,0.05,4.5,22.6,18.6,26.4
5,0.73,1.0181,2.19,0.07,6.0,22.2,18.4,27.7
6,0.8,1.0151,1.92,1.52,4.1,21.2,17.8,26.1
3,0.74,1.0147,2.04,0.32,5.4,21.1,17.0,25.6
8,0.84,1.0163,0.73,0.34,0.0,17.5,16.0,20.1
5,0.7,1.0144,2.47,0.0,6.4,18.2,15.0,23.0
6,0.77,1.005,1.61,2.16,3.1,17.9,13.3,25.1
7,0.78,1.0105,1.75,0.15,2.3,16.7,13.4,21.8
3,0.68,1.0171,3.04,0.0,11.2,18.5,12.9,24.5
1,0.65,1.0144,3.04,0.0,13.3,20.8,13.3,27.8
3,0.59,1.0173,3.15,0.0,12.8,22.2,18.7,26.1
5,0.64,1.0186,2.37,0.0,4.8,21.2,16.1,25.4
6,0.75,1.0166,1.81,1.32,2.3,19.7,15.2,25.0
1,0.65,1.0195,2.95,0.0,11.1,15.5,10.6,19.9
2,0.65,1.0193,3.13,0.0,13.2,14.8,8.3,21.0
1,0.62,1.0151,3.14,0.32,12.8,18.2,8.2,25.5
6,0.72,1.0149,1.22,0.19,1.3,19.7,16.5,23.5
6,0.72,1.0225,2.07,0.01,5.8,17.9,14.6,23.2
2,0.71,1.0233,3.0,0.0,12.9,19.3,12.7,25.7
1,0.6,1.0155,3.09,0.0,13.2,22.0,13.9,29.1
3,0.66,1.0109,2.79,2.42,10.5,22.8,16.5,29.7
8,0.89,1.0131,0.9,2.34,0.0,18.1,15.6,20.6
8,0.89,1.0136,0.59,7.57,0.0,14.9,13.8,17.0
8,0.88,1.0141,0.62,0.63,0.0,13.1,12.5,14.2
8,0.86,1.0149,0.88,0.24,0.1,14.6,12.2,16.7
5,0.88,1.014,1.12,0.0,2.7,17.2,14.8,21.2
5,0.8,1.0112,2.56,0.0,7.6,19.4,14.5,25.7
4,0.76,1.013,2.4,0.03,8.5,20.2,15.4,25.4
6,0.77,1.0126,2.32,0.0,8.2,21.1,16.3,26.1
4,0.6,1.0082,2.51,0.01,7.5,25.3,19.3,33.1
8,0.71,1.0149,1.24,0.09,2.0,18.5,15.5,24.2
5,0.69,1.0203,1.8,0.0,5.1,16.9,12.6,20.9
4,0.71,1.017,2.58,0.0,9.0,17.3,13.5,22.8
6,0.78,1.0121,1.92,1.47,5.3,16.9,12.9,23.0
7,0.8,1.0092,1.07,0.28,0.3,15.3,13.8,17.9
7,0.9,1.0073,0.64,0.05,0.0,14.3,12.8,16.3
6,0.74,1.0102,2.12,0.13,7.3,16.3,11.3,21.7
6,0.73,1.0145,2.37,0.0,7.9,18.5,14.3,24.4
3,0.7,1.0226,2.56,0.0,11.6,19.7,14.2,26.3
1,0.7,1.027,2.61,0.0,12.7,20.6,14.5,27.4
5,0.72,1.0257,2.29,0.0,8.5,20.8,14.7,28.0
3,0.74,1.0203,2.17,0.0,8.4,21.0,16.7,27.0
7,0.85,1.0169,1.02,0.97,0.7,16.6,13.7,20.1
8,0.94,1.0137,0.22,2.69,0.0,14.4,13.5,15.4
6,0.84,1.0174,1.14,0.22,3.2,14.2,11.0,19.4
7,0.74,1.021,1.86,0.0,5.2,15.5,9.9,19.8
5,0.78,1.0223,1.5,0.0,1.6,15.8,12.3,19.8
4,0.73,1.0202,2.47,0.0,11.3,16.4,11.4,22.5
8,0.82,1.0171,0.74,0.55,0.3,14.9,12.3,18.1
5,0.76,1.0232,1.73,0.0,5.5,11.9,8.5,15.5
2,0.72,1.0291,1.95,0.0,7.8,10.6,6.3,16.1
6,0.81,1.0284,0.95,0.01,1.9,10.4,5.2,14.0
7,0.84,1.0268,0.8,0.0,0.0,13.4,11.0,16.6
5,0.77,1.0242,2.06,0.0,8.2,14.8,10.2,20.4
7,0.76,1.0209,1.38,0.0,1.1,15.3,11.0,19.5
7,0.73,1.0189,1.96,0.02,6.5,14.8,9.3,20.1
6,0.69,1.0221,1.71,0.0,5.3,13.8,9.0,18.2
3,0.78,1.0249,2.18,0.0,10.8,12.9,6.3,20.1
3,0.78,1.0232,2.11,0.0,9.4,14.5,8.8,22.1
3,0.75,1.0203,2.0,0.0,9.7,17.4,12.0,24.6
4,0.74,1.0234,1.9,0.0,9.2,16.8,12.1,22.1
1,0.78,1.0188,2.06,0.0,11.3,17.1,10.4,24.5
7,0.81,1.013,1.43,1.78,5.6,17.7,13.2,24.7
7,0.82,1.0184,0.95,0.12,2.7,12.7,10.4,15.8
4,0.76,1.0255,1.82,0.0,6.9,11.2,7.5,16.6
2,0.74,1.0257,2.02,0.0,11.4,11.7,6.0,18.6
2,0.73,1.0237,1.84,0.0,9.2,14.4,7.8,22.0
2,0.74,1.0231,1.84,0.0,10.3,16.1,10.8,23.3
3,0.74,1.0224,1.86,0.0,10.3,16.9,11.7,23.9
4,0.76,1.0176,1.61,0.14,8.1,17.7,13.3,24.5
6,0.7,1.0179,1.26,0.0,3.3,13.5,11.3,17.3
7,0.79,1.013,1.19,0.5,3.5,11.0,8.1,14.5
8,0.92,1.0062,0.34,0.46,0.0,9.2,8.1,10.4
8,0.84,1.0087,0.38,0.21,0.2,10.4,7.8,12.5
5,0.73,1.0171,1.53,0.18,6.8,13.3,9.5,17.7
6,0.85,1.0229,0.88,0.0,2.0,14.3,11.7,18.6
7,0.76,1.0226,1.64,0.0,9.8,17.3,12.3,23.7
7,0.82,1.0199,1.15,0.0,3.5,17.5,13.9,22.7
5,0.82,1.0188,1.43,0.03,7.4,18.5,13.8,24.9
7,0.84,1.0204,0.83,0.02,0.8,18.5,16.6,21.7
8,0.88,1.0205,0.4,0.0,0.0,16.3,14.1,17.5
5,0.79,1.0193,1.38,0.0,6.8,14.1,9.6,18.1
2,0.83,1.021,1.58,0.0,8.5,11.5,6.7,17.5
4,0.82,1.0233,1.46,0.0,7.7,12.1,7.7,18.1
5,0.83,1.0249,1.3,0.0,5.4,11.7,8.1,16.5
5,0.79,1.0222,1.07,0.0,3.6,12.3,8.4,17.4
3,0.86,1.0252,1.09,0.0,5.2,10.0,7.1,15.0
7,0.8,1.0244,1.16,0.0,4.8,10.5,5.6,15.7
2,0.77,1.0241,1.36,0.0,7.4,11.2,6.0,17.3
1,0.82,1.0234,1.35,0.0,7.6,9.9,5.6,15.2
2,0.81,1.0215,1.41,0.0,9.0,12.1,7.7,18.7
3,0.81,1.0223,1.31,0.0,7.4,12.4,7.7,19.7
6,0.78,1.021,1.13,0.15,6.1,14.0,9.0,20.7
5,0.73,1.0289,1.17,0.0,5.7,9.6,3.8,12.8
7,0.76,1.0324,0.71,0.0,0.6,5.5,1.9,10.1
1,0.67,1.0331,1.38,0.0,9.1,4.5,0.1,8.4
7,0.78,1.0293,0.62,0.15,0.4,3.2,-0.7,6.6
7,0.7,1.0238,0.89,0.0,3.4,4.5,1.0,8.0
8,0.68,1.0203,0.35,0.0,0.0,5.7,4.2,7.3
8,0.71,1.0187,0.31,0.0,0.7,6.6,4.4,8.1
8,0.73,1.0197,0.33,0.0,0.0,7.7,6.6,9.0
8,0.79,1.0196,0.34,0.0,0.0,7.9,6.0,9.7
7,0.78,1.0287,0.39,0.0,0.0,8.4,4.3,10.9
5,0.85,1.0252,0.83,0.0,3.3,6.4,2.9,11.1
6,0.79,1.0172,1.02,0.0,6.1,7.9,2.6,14.1
6,0.82,1.0193,0.23,0.16,0.0,8.0,3.0,10.4
6,0.92,1.0286,0.49,0.0,1.0,4.6,2.1,8.4
5,0.9,1.0322,0.68,0.0,3.7,4.5,2.6,7.2
4,0.87,1.0326,0.89,0.0,5.6,4.8,2.0,9.8
4,0.82,1.0286,0.98,0.0,7.1,7.3,1.6,12.2
7,0.82,1.0256,0.31,0.03,0.4,9.0,4.9,11.7
1,0.79,1.0275,1.01,0.0,8.6,5.2,0.9,10.9
7,0.72,1.0297,0.53,0.02,1.1,7.3,3.3,9.8
6,0.75,1.0294,0.33,0.17,0.0,6.6,4.1,8.3
8,0.81,1.0221,0.3,0.51,0.0,8.7,6.9,10.1
6,0.67,1.0215,0.63,0.0,2.6,5.2,3.0,8.9
8,0.7,1.0233,0.14,0.0,0.0,5.7,3.2,8.8
8,0.78,1.0168,0.26,0.41,0.0,8.7,7.1,10.3
4,0.76,1.0223,0.63,0.01,3.5,4.7,1.9,7.6
6,0.72,1.0177,0.56,0.05,1.7,4.0,1.5,6.6
8,0.84,1.0102,0.16,0.3,0.0,2.8,0.1,4.8
6,0.82,1.0214,0.3,0.0,0.1,0.0,-2.8,2.1
6,0.72,1.0279,0.29,0.0,0.0,-1.2,-4.4,1.0
2,0.79,1.0266,0.88,0.0,7.2,-1.4,-5.5,2.3
3,0.78,1.0151,0.81,0.0,7.0,-0.6,-3.8,3.7
7,0.7,1.0128,0.3,0.0,0.1,0.9,-2.1,3.1
8,0.65,1.0133,0.36,0.0,0.4,4.3,0.6,7.4
7,0.81,1.0116,0.19,0.65,0.0,6.3,4.7,8.0
7,0.88,1.0102,0.22,0.92,0.0,7.2,6.1,9.1
8,0.94,1.0136,0.12,0.85,0.0,8.0,6.5,9.7
8,0.92,1.0235,0.21,0.0,0.0,4.6,3.8,7.0
8,0.77,1.0257,0.2,0.0,0.0,4.4,2.1,6.1
7,0.74,1.0291,0.48,0.0,1.7,4.8,2.9,6.7
1,0.78,1.0297,0.73,0.0,7.5,2.5,-1.3,7.0
1,0.83,1.0229,0.7,0.0,7.9,0.1,-3.0,5.5
6,0.85,1.0173,0.48,0.0,3.3,0.0,-3.4,2.2
8,0.87,1.0165,0.16,0.02,0.0,4.7,1.5,8.1
8,0.86,1.0153,0.12,0.06,0.0,6.4,2.1,9.5
7,0.63,1.0119,0.34,0.69,0.2,9.7,5.7,12.0
6,0.75,1.0056,0.33,0.52,1.6,7.1,4.7,10.3
7,0.78,1.0207,0.26,0.0,0.0,6.3,4.7,7.6
3,0.78,1.0238,0.64,0.12,7.2,7.4,5.3,11.2
8,0.73,1.0221,0.41,0.11,0.8,9.8,7.1,11.9
8,0.72,1.0094,0.31,0.17,0.2,10.2,5.3,14.5
6,0.72,1.012,0.51,0.19,3.3,5.8,4.1,7.3
6,0.66,0.9986,0.35,0.1,1.3,8.4,5.5,10.9
8,0.8,1.0048,0.28,0.31,0.0,6.2,5.2,7.8
8,0.88,1.0228,0.12,0.64,0.0,4.4,2.6,5.9
8,0.9,1.0334,0.18,0.01,0.0,3.8,3.2,5.1
7,0.75,1.0363,0.27,0.0,1.2,4.6,2.7,6.6
5,0.76,1.0353,0.47,0.0,1.9,0.4,-1.1,3.3
3,0.57,1.0321,0.33,0.0,1.1,-0.5,-1.6,0.8
7,0.73,1.0326,0.18,0.0,0.0,-1.6,-4.7,1.0
7,0.64,1.0308,0.17,0.0,0.0,-0.7,-3.7,0.3
8,0.72,1.0341,0.16,0.0,0.0,-2.4,-5.5,-1.4
1,0.74,1.0388,0.58,0.0,6.6,-2.2,-4.7,0.3
0,0.8,1.0362,0.58,0.0,6.6,-2.6,-4.4,0.3
0,0.8,1.0316,0.61,0.0,7.2,-2.8,-4.6,0.4
4,0.84,1.0299,0.53,0.0,4.2,-2.6,-4.5,1.3
7,0.87,1.0315,0.57,0.0,5.8,-3.2,-5.6,0.3
3,0.87,1.0313,0.61,0.0,7.0,-4.3,-7.4,-0.1
5,0.84,1.0268,0.57,0.0,6.1,-3.9,-8.5,0.2
8,0.87,1.0308,0.14,0.12,0.0,-1.3,-3.8,1.3
7,0.89,1.037,0.41,0.0,1.5,0.4,-0.6,2.3
5,0.81,1.0336,0.53,0.0,5.2,-0.9,-2.8,1.4
4,0.8,1.0266,0.58,0.47,5.8,0.0,-3.8,3.5
6,0.85,1.0275,0.36,0.0,1.5,3.8,1.3,6.2
6,0.86,1.0311,0.49,0.0,1.3,0.9,-2.4,4.9
8,0.86,1.0257,0.22,0.0,0.0,-0.5,-2.2,0.9
8,0.67,1.0181,0.25,0.0,0.0,-1.4,-2.1,-0.8
7,0.68,1.0076,0.28,0.0,0.1,-0.5,-3.1,3.2
8,0.8,1.0131,0.14,0.0,0.0,-0.3,-3.6,2.3
8,0.74,1.0126,0.18,1.14,0.0,6.3,1.7,11.6
7,0.88,1.0157,0.19,0.54,0.1,6.4,4.6,8.3
5,0.79,1.0211,0.28,0.37,1.2,7.0,2.3,11.5
4,0.76,1.0251,0.6,0.0,6.8,3.7,0.9,6.9
7,0.87,1.0213,0.16,0.12,0.0,3.7,1.0,6.3
6,0.82,1.0203,0.67,0.0,7.5,6.1,3.7,9.3
6,0.65,1.0093,0.65,0.1,6.3,7.3,3.8,11.0
8,0.8,1.014,0.15,0.09,0.0,4.7,2.8,7.7
3,0.79,1.0184,0.64,0.0,4.1,3.0,0.9,5.9
8,0.86,1.0153,0.22,0.57,0.0,2.7,0.1,4.3
5,0.81,1.0098,0.62,0.18,4.8,5.0,1.8,8.2
6,0.74,1.0036,0.49,0.13,3.4,7.0,4.8,10.1
6,0.8,1.0146,0.45,0.29,1.9,5.4,3.0,9.7
7,0.78,1.0229,0.33,0.03,0.2,9.4,4.9,12.0
7,0.61,1.0305,0.34,0.0,0.6,11.9,10.0,13.5
5,0.65,1.0302,0.76,0.0,5.3,9.2,3.6,12.6
7,0.76,1.0238,0.54,0.51,2.1,7.2,3.4,10.9
5,0.78,1.0232,0.25,0.26,1.5,5.9,0.1,10.9
1,0.75,1.034,0.83,0.0,8.5,1.7,-3.1,6.7
5,0.65,1.0327,0.74,0.04,7.0,3.6,-1.0,7.8
5,0.82,1.0408,0.56,0.0,2.8,4.4,0.1,7.3
7,0.81,1.0403,0.79,0.0,7.6,1.9,-1.2,6.8
7,0.6,1.0371,0.64,0.0,2.9,3.5,-1.2,11.2
6,0.6,1.0346,0.88,0.0,7.2,2.7,-0.4,8.5
2,0.77,1.0291,0.88,0.0,7.3,2.2,-1.6,7.5
8,0.8,1.0273,0.33,0.04,0.0,2.7,0.6,5.4
7,0.83,1.0251,0.27,0.02,0.0,1.4,0.7,3.0
8,0.63,1.0081,0.37,0.62,0.1,7.6,1.2,12.8
4,0.76,1.0194,0.76,0.0,4.9,2.2,-1.7,5.5
2,0.73,1.0177,1.04,0.0,8.7,0.7,-3.0,5.5
8,0.76,1.0117,0.26,0.01,0.0,3.1,-0.6,6.2
5,0.76,1.0222,0.56,0.11,1.4,5.1,0.5,12.0
6,0.65,1.027,0.52,0.01,1.4,10.0,5.1,12.6
1,0.8,1.0382,1.06,0.0,9.1,4.6,0.1,9.4
1,0.76,1.037,1.09,0.0,9.3,2.5,-2.1,9.1
0,0.69,1.0347,1.12,0.0,9.4,2.7,-2.3,9.3
3,0.7,1.034,1.1,0.0,9.0,2.8,-2.7,8.5
1,0.74,1.0333,1.13,0.0,9.0,2.5,-2.1,8.5
5,0.69,1.0331,1.01,0.0,6.1,2.6,-0.8,8.5
1,0.74,1.0351,1.11,0.0,8.6,1.7,-2.1,7.4
3,0.84,1.0351,1.13,0.0,8.3,0.3,-3.5,6.8
8,0.8,1.0352,0.16,0.0,0.0,0.1,-1.6,1.7
0,0.52,1.0397,1.34,0.0,9.6,0.7,-4.8,5.8
1,0.53,1.0408,1.31,0.0,9.6,0.7,-3.0,6.3
0,0.61,1.0344,1.32,0.0,9.6,1.1,-5.0,8.8
0,0.58,1.0266,1.31,0.0,9.6,2.6,-3.4,10.9
6,0.76,1.0246,0.71,0.41,3.7,3.8,-1.3,9.5
8,0.92,1.0283,0.22,0.16,0.0,6.9,5.5,8.9
7,0.77,1.031,0.7,0.0,0.0,8.7,4.1,12.9
3,0.68,1.0295,1.31,0.0,9.1,11.1,6.2,16.5
0,0.67,1.0242,1.4,0.0,9.9,9.7,3.2,17.7
5,0.7,1.0244,1.19,0.0,6.3,8.3,2.9,14.9
5,0.73,1.0185,0.81,0.23,2.1,9.4,3.5,16.5
6,0.72,1.0212,1.01,0.0,3.8,8.3,3.8,11.1
5,0.69,1.0235,1.09,0.01,4.4,8.0,2.4,12.7
8,0.72,1.0202,0.7,0.32,0.8,11.8,8.6,15.3
8,0.64,1.0128,0.62,0.26,0.9,11.9,9.9,13.7
7,0.64,1.0176,0.5,0.0,0.0,11.4,9.3,13.5
7,0.73,1.0149,0.87,0.3,1.4,8.8,3.6,13.3
8,0.78,1.016,1.04,0.28,2.4,3.1,0.7,6.3
4,0.66,1.0276,1.5,0.08,6.4,1.3,-2.1,4.7
1,0.6,1.0267,1.73,0.0,10.4,0.3,-4.8,5.6
7,0.63,1.0173,0.92,0.02,0.5,1.4,-3.5,5.5
7,0.78,1.0144,1.0,0.0,2.5,4.6,1.5,10.1
6,0.69,1.0084,1.34,0.0,5.4,6.6,-0.2,12.3
7,0.64,0.9983,0.81,0.13,1.7,8.6,5.2,11.1
7,0.63,1.0021,1.16,0.32,3.3,9.2,6.4,12.8
7,0.69,1.0084,0.88,0.78,2.3,10.7,6.6,13.8
7,0.58,1.0201,0.62,0.02,0.2,7.8,5.4,10.3
7,0.65,1.016,1.15,0.0,1.2,11.5,7.4,16.3
4,0.64,1.0101,1.6,0.0,7.5,11.7,4.2,18.1
7,0.6,1.0069,1.09,0.03,1.7,10.6,7.8,12.9
8,0.78,1.0107,0.4,0.36,0.0,6.8,3.9,8.9
5,0.6,1.0144,1.3,0.0,4.1,3.9,-0.5,8.2
6,0.67,1.0166,1.45,0.0,5.1,2.1,-2.4,7.1
7,0.64,1.0176,1.4,0.1,3.2,3.3,0.0,6.9
8,0.77,0.993,0.51,0.85,0.4,4.1,2.1,7.9
4,0.69,0.9921,1.19,0.07,4.8,3.2,1.3,7.1
8,0.83,0.9993,0.55,0.23,0.0,0.6,-2.3,2.8
6,0.74,0.9998,1.03,0.16,3.3,-0.4,-4.5,2.7
6,0.76,1.0079,1.52,0.03,4.4,1.2,-0.8,4.3
6,0.8,1.0053,0.87,0.18,0.1,4.8,2.1,8.5
6,0.73,1.0039,1.34,0.0,2.8,5.2,0.8,10.1
4,0.59,1.0127,2.14,0.14,9.2,7.0,-0.2,13.0
5,0.55,1.0204,2.24,0.0,9.3,9.7,6.5,14.7
7,0.46,1.0118,1.86,0.03,7.0,12.5,5.9,20.3
8,0.69,1.019,1.2,0.04,1.2,9.2,6.5,12.7
5,0.64,1.0246,1.74,0.0,4.6,10.9,6.4,15.8
8,0.62,1.0245,1.09,0.0,0.2,10.3,8.2,12.8
7,0.7,1.0251,0.88,0.08,1.0,7.8,6.0,10.9
6,0.67,1.0267,1.36,0.0,2.9,7.2,2.7,11.3
